,Unnamed: 0,update,gender,region,age,RegionAgeRank,teamName,score,avgAgeScore,ageAdjScore,DCFCflag,SOCSflag,WESTflag,Nationalsflag,Liverpoolflag,Vardarflag,Wolvesflag,ROFCflag,MLSNextflag,MIDWESTflag,JAGSflag,MICHUnitedflag,WAZAflag,PATOS_MAGICflag,MI_STARS_ELITEflag,TROY_SCflag,club
111,111,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,1,MIDWEST UNITED MLS NEXT [102],40.69,36.52642857142856,4.163571428571437,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,MIDWEST
112,112,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,2,MICHIGAN WOLVES MLS NEXT [131],40.45,36.52642857142856,3.9235714285714423,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Wolves
113,113,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,3,VARDAR MLS NEXT [141],40.36,36.52642857142856,3.833571428571439,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Vardar
114,114,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,4,MICHIGAN JAGUARS NOVI GREEN WC2 [160],40.21,36.52642857142856,3.6835714285714403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
115,115,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,5,MICHIGAN FIRE JUNIORS ELITE [309],39.46,36.52642857142856,2.9335714285714403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
116,116,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,6,LIVERPOOL FC IA MICHIGAN CENTRAL B ACADEMY 1 [339],39.34,36.52642857142856,2.813571428571443,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
117,117,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,7,MICHIGAN TIGERS FC GOLD [355],39.3,36.52642857142856,2.7735714285714366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
118,118,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,8,KINGDOM SC RED [433],39.06,36.52642857142856,2.5335714285714417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
119,119,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,9,UNITED FC MICHIGAN GR MI [444],39.03,36.52642857142856,2.5035714285714405,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
120,120,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,10,MICHIGAN REVOLUTION REV EAGLES [456],39.0,36.52642857142856,2.4735714285714394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
121,121,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,11,NATIONALS UNION BLACK [495],38.9,36.52642857142856,2.373571428571438,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
122,122,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,12,MICHIGAN FIRE JUNIORS NAVY [523],38.84,36.52642857142856,2.313571428571443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
123,123,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,13,MICHIGAN STARS ELITE SC LIGHTNING WHITE [540],38.8,36.52642857142856,2.2735714285714366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MI_STARS_ELITE
124,124,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,14,PLYMOUTH SC REIGN GREEN [564],38.74,36.52642857142856,2.2135714285714414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
125,125,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,15,PORTAGE SC GREEN [640],38.55,36.52642857142856,2.0235714285714366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
126,126,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,16,MICHIGAN WOLVES [645],38.53,36.52642857142856,2.0035714285714405,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
127,127,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,17,MICHIGAN BURN BLACK [690],38.42,36.52642857142856,1.8935714285714411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
128,128,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,18,SCOR MEULENSTEEN BLACK [785],38.23,36.52642857142856,1.7035714285714363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
129,129,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,19,MICHIGAN WOLVES HAWKS EAST SC SPORTING MICHIGAN [805],38.19,36.52642857142856,1.6635714285714371,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
130,130,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,20,LIVERPOOL FC IA MICHIGAN CENTRAL B ACADEMY 2 MI [845],38.09,36.52642857142856,1.5635714285714428,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
131,131,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,21,MFA REVOLUTION BLACK [893],37.97,36.52642857142856,1.4435714285714383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
132,132,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,22,MIDWEST UNITED FC ROYAL MI [913],37.93,36.52642857142856,1.4035714285714391,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,MIDWEST
133,133,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,23,SOUTH OAKLAND COUNTY SOCCER FORCE [923],37.92,36.52642857142856,1.3935714285714411,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_SOCS
134,134,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,24,VARDAR SC ECNL [1027],37.72,36.52642857142856,1.1935714285714383,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Vardar
135,135,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,25,LIVERPOOL FC IA MICHIGAN ANN ARBOR B ACADEMY [1037],37.71,36.52642857142856,1.1835714285714403,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
136,136,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,26,NATIONALS CAPITAL AREA BLACK [1044],37.69,36.52642857142856,1.1635714285714371,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
137,137,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,27,CANTON SC WEST ROUGE [1072],37.61,36.52642857142856,1.0835714285714388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
138,138,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,28,MICHIGAN WOLVES ECNL [1080],37.6,36.52642857142856,1.0735714285714408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
139,139,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,29,HOLLAND ROVERS FC GUERRERO [1105],37.55,36.52642857142856,1.0235714285714366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
140,140,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,30,MICHIGAN YOUTH ELITE [1128],37.49,36.52642857142856,0.9635714285714414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
141,141,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,31,RAPIDS FC GREEN [1139],37.46,36.52642857142856,0.9335714285714403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
142,142,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,32,NATIONALS GENESEE BLACK [1152],37.45,36.52642857142856,0.9235714285714423,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
143,143,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,33,BC FIRE SC BLUE [1256],37.21,36.52642857142856,0.6835714285714403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
144,144,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,34,SPORTING MICHIGAN [1258],37.21,36.52642857142856,0.6835714285714403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
145,145,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,35,MIDLAND SC FUSION GREEN [1309],37.1,36.52642857142856,0.5735714285714408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
146,146,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,36,MICHIGAN JAGUARS HURON VALLEY GREEN [1344],37.04,36.52642857142856,0.5135714285714386,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
147,147,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,37,LAKESHORE PREMIER SC [1400],36.94,36.52642857142856,0.41357142857143714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
148,148,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,38,NATIONALS UNION RED [1432],36.89,36.52642857142856,0.36357142857144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
149,149,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,39,MICHIGAN JAGUARS DEARBORN GREEN [1444],36.86,36.52642857142856,0.33357142857143884,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
150,150,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,40,EASTSIDE FC GREEN [1521],36.74,36.52642857142856,0.2135714285714414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
151,151,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,41,RED ARROW SC [1551],36.68,36.52642857142856,0.15357142857143913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
152,152,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,42,MICHIGAN RUSH LANSING [1569],36.63,36.52642857142856,0.10357142857144197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
153,153,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,43,FC UNION MICHIGAN BLACK [1572],36.62,36.52642857142856,0.09357142857143685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
154,154,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,44,MICHIGAN RUSH NORTHVILLE [1584],36.6,36.52642857142856,0.07357142857144083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
155,155,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,45,MICHIGAN FIRE JUNIORS WHITE [1621],36.56,36.52642857142856,0.033571428571441686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
156,156,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,46,MICHIGAN WOLVES BLACK [1636],36.53,36.52642857142856,0.003571428571440549,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
157,157,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,47,MAFC LEGACY SOCCER ORGANIZATION BLACK [1645],36.51,36.52642857142856,-0.016428571428562577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
158,158,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,48,FARMINGTON SC FURY BLACK [1689],36.44,36.52642857142856,-0.08642857142856286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
159,159,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,49,MICHIGAN STARS ELITE SC LIGHTNING BLUE [1718],36.37,36.52642857142856,-0.15642857142856315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MI_STARS_ELITE
160,160,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,50,TKO PREMIER SC BLUE [1775],36.27,36.52642857142856,-0.25642857142855746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
161,161,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,51,NATIONALS CANADA CAPITAL AREA RED [1924],35.99,36.52642857142856,-0.5364285714285586,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
162,162,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,52,MICHIGAN JAGUARS WHITE [1929],35.99,36.52642857142856,-0.5364285714285586,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
163,163,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,53,NATIONALS ST CLAIR BLACK [2010],35.84,36.52642857142856,-0.6864285714285572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
164,164,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,54,NATIONALS MACOMB BLACK [2013],35.83,36.52642857142856,-0.6964285714285623,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
165,165,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,55,SPORTING MICHIGAN BLUE [2071],35.71,36.52642857142856,-0.8164285714285597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
166,166,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,56,TRAVERSE BAY AREA YS NORTH STORM [2088],35.7,36.52642857142856,-0.8264285714285577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
167,167,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,57,DBSS STING SC BLUE [2096],35.68,36.52642857142856,-0.8464285714285609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
168,168,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,58,PATOS MAGIC SOCCER BLACK [2117],35.65,36.52642857142856,-0.876428571428562,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,PATOS_MAGIC
169,169,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,59,CAP CITY ATHLETIC GREY [2209],35.45,36.52642857142856,-1.0764285714285577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
170,170,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,60,RIVER CITY FC BLUE [2211],35.45,36.52642857142856,-1.0764285714285577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
171,171,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,61,MICHIGAN RUSH JACKSON [2220],35.43,36.52642857142856,-1.0964285714285609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
172,172,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,62,LIVERPOOL FC IA MICHIGAN ANN ARBOR B PREMIER [2308],35.24,36.52642857142856,-1.2864285714285586,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
173,173,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,63,FARMINGTON SC FURY WHITE [2371],35.09,36.52642857142856,-1.4364285714285572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
174,174,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,64,NATIONALS CAPITAL AREA RED [2390],35.03,36.52642857142856,-1.4964285714285595,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
175,175,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,65,DETROIT CITY FC WEST YOUTH GOLD [2429],34.96,36.52642857142856,-1.5664285714285597,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
176,176,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,66,GOODRICH SC GOLD [2501],34.76,36.52642857142856,-1.7664285714285626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
177,177,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,67,FRASER SC SELECT [2629],34.42,36.52642857142856,-2.106428571428559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
178,178,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,68,MICHIGAN POWER FA MI BLACK [2649],34.34,36.52642857142856,-2.186428571428557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
179,179,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2005,69,LIVERPOOL FC IA MICHIGAN CENTRAL B PREMIER [2661],34.31,36.52642857142856,-2.2164285714285583,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
